:START_ID,:END_ID,relation,:TYPE
300657,100657,belong,belong
300658,100658,belong,belong
300659,100659,belong,belong
300660,100660,belong,belong
300661,100661,belong,belong
300662,100662,belong,belong
300663,100663,belong,belong
300664,100664,belong,belong
300665,100665,belong,belong
300666,100666,belong,belong
300667,100667,belong,belong
300668,100668,belong,belong
300669,100669,belong,belong
300670,100670,belong,belong
300671,100671,belong,belong
300672,100672,belong,belong
300673,100673,belong,belong
300674,100674,belong,belong
300675,100675,belong,belong
300676,100676,belong,belong
300677,100677,belong,belong
300678,100678,belong,belong
300679,100679,belong,belong
300680,100680,belong,belong
300681,100681,belong,belong
300682,100682,belong,belong
300683,100683,belong,belong
300684,100684,belong,belong
300685,100685,belong,belong
300686,100686,belong,belong
300687,100687,belong,belong
300688,100688,belong,belong
300689,100689,belong,belong
300690,100690,belong,belong
300691,100691,belong,belong
300692,100692,belong,belong
300693,100693,belong,belong
300694,100694,belong,belong
300695,100695,belong,belong
300696,100696,belong,belong
300697,100697,belong,belong
300698,100698,belong,belong
300699,100699,belong,belong
300700,100700,belong,belong
300701,100701,belong,belong
300702,100702,belong,belong
300703,100703,belong,belong
300704,100704,belong,belong
300705,100705,belong,belong
300706,100706,belong,belong
300707,100707,belong,belong
300708,100708,belong,belong
300709,100709,belong,belong
300710,100710,belong,belong
300711,100711,belong,belong
300712,100712,belong,belong
300713,100713,belong,belong
300714,100714,belong,belong
300715,100715,belong,belong
300716,100716,belong,belong
300717,100717,belong,belong
300718,100718,belong,belong
300719,100719,belong,belong
300720,100720,belong,belong
300721,100721,belong,belong
300722,100722,belong,belong
300723,100723,belong,belong
300724,100724,belong,belong
300725,100725,belong,belong
300726,100726,belong,belong
300727,100727,belong,belong
300728,100728,belong,belong
300729,100729,belong,belong
300730,100730,belong,belong
300731,100731,belong,belong
300732,100732,belong,belong
300733,100733,belong,belong
300734,100734,belong,belong
300735,100735,belong,belong
300736,100736,belong,belong
300737,100737,belong,belong
300738,100738,belong,belong
300739,100739,belong,belong
300740,100740,belong,belong
300741,100741,belong,belong
300742,100742,belong,belong
300743,100743,belong,belong
300744,100744,belong,belong
300745,100745,belong,belong
300746,100746,belong,belong
300747,100747,belong,belong
300748,100748,belong,belong
300749,100749,belong,belong
300750,100750,belong,belong
300751,100751,belong,belong
300752,100752,belong,belong
300753,100753,belong,belong
300754,100754,belong,belong
300755,100755,belong,belong
300756,100756,belong,belong
300757,100757,belong,belong
300758,100758,belong,belong
300759,100759,belong,belong
300760,100760,belong,belong
300761,100761,belong,belong
300762,100762,belong,belong
300763,100763,belong,belong
300764,100764,belong,belong
300765,100765,belong,belong
300766,100766,belong,belong
300767,100767,belong,belong
300768,100768,belong,belong
300769,100769,belong,belong
300770,100770,belong,belong
300771,100771,belong,belong
300772,100772,belong,belong
300773,100773,belong,belong
300774,100774,belong,belong
300775,100775,belong,belong
300776,100776,belong,belong
300777,100777,belong,belong
300778,100778,belong,belong
300779,100779,belong,belong
300780,100780,belong,belong
300781,100781,belong,belong
300782,100782,belong,belong
300783,100783,belong,belong
300784,100784,belong,belong
300785,100785,belong,belong
300786,100786,belong,belong
300787,100787,belong,belong
300788,100788,belong,belong
300789,100789,belong,belong
300790,100790,belong,belong
300791,100791,belong,belong
300792,100792,belong,belong
300793,100793,belong,belong
300794,100794,belong,belong
300795,100795,belong,belong
300796,100796,belong,belong
300797,100797,belong,belong
300798,100798,belong,belong
300799,100799,belong,belong
300800,100800,belong,belong
300801,100801,belong,belong
300802,100802,belong,belong
300803,100803,belong,belong
300804,100804,belong,belong
300805,100805,belong,belong
300806,100806,belong,belong
300807,100807,belong,belong
300808,100808,belong,belong
300809,100809,belong,belong
300810,100810,belong,belong
300811,100811,belong,belong
300812,100812,belong,belong
300813,100813,belong,belong
300814,100814,belong,belong
300815,100815,belong,belong
300816,100816,belong,belong
300817,100817,belong,belong
300818,100818,belong,belong
300819,100819,belong,belong
300820,100820,belong,belong
300821,100821,belong,belong
300822,100822,belong,belong
300823,100823,belong,belong
300824,100824,belong,belong
300825,100825,belong,belong
300826,100826,belong,belong
300827,100827,belong,belong
300828,100828,belong,belong
300829,100829,belong,belong
300830,100830,belong,belong
300831,100831,belong,belong
300832,100832,belong,belong
300833,100833,belong,belong
300834,100834,belong,belong
300835,100835,belong,belong
300836,100836,belong,belong
300837,100837,belong,belong
300838,100838,belong,belong
300839,100839,belong,belong
300840,100840,belong,belong
300841,100841,belong,belong
300842,100842,belong,belong
300843,100843,belong,belong
300844,100844,belong,belong
300845,100845,belong,belong
300846,100846,belong,belong
300847,100847,belong,belong
300848,100848,belong,belong
300849,100849,belong,belong
300850,100850,belong,belong
300851,100851,belong,belong
300852,100852,belong,belong
300853,100853,belong,belong
300854,100854,belong,belong
300855,100855,belong,belong
300856,100856,belong,belong
300857,100857,belong,belong
300858,100858,belong,belong
300859,100859,belong,belong
300860,100860,belong,belong
300861,100861,belong,belong
300862,100862,belong,belong
300863,100863,belong,belong
300864,100864,belong,belong
300865,100865,belong,belong
300866,100866,belong,belong
300867,100867,belong,belong
300868,100868,belong,belong
300869,100869,belong,belong
300870,100870,belong,belong
300871,100871,belong,belong
300872,100872,belong,belong
300873,100873,belong,belong
300874,100874,belong,belong
300875,100875,belong,belong
300876,100876,belong,belong
300877,100877,belong,belong
300878,100878,belong,belong
300879,100879,belong,belong
300880,100880,belong,belong
300881,100881,belong,belong
300882,100882,belong,belong
300883,100883,belong,belong
300884,100884,belong,belong
300885,100885,belong,belong
300886,100886,belong,belong
300887,100887,belong,belong
300888,100888,belong,belong
300889,100889,belong,belong
300890,100890,belong,belong
300891,100891,belong,belong
300892,100892,belong,belong
300893,100893,belong,belong
300894,100894,belong,belong
300895,100895,belong,belong
300896,100896,belong,belong
300897,100897,belong,belong
300898,100898,belong,belong
300899,100899,belong,belong
300900,100900,belong,belong
300901,100901,belong,belong
300902,100902,belong,belong
300903,100903,belong,belong
300904,100904,belong,belong
300905,100905,belong,belong
300906,100906,belong,belong
300907,100907,belong,belong
300908,100908,belong,belong
300909,100909,belong,belong
300910,100910,belong,belong
300911,100911,belong,belong
300912,100912,belong,belong
300913,100913,belong,belong
300914,100914,belong,belong
300915,100915,belong,belong
300916,100916,belong,belong
300917,100917,belong,belong
